player,batting_average,strike_rate,bowling_average
TS Muyeye,0.766423358,76.64233577,42
HG Duke,0.694249649,69.42496494,0
AGH Orr,0.591450596,59.14505957,0
D Ibrahim,0.50297619,50.29761905,139.6666667
OJ Price,0.520525452,52.05254516,31.25
OJ Carter,0.557884232,55.78842315,0
BG Compton,0.39630836,39.63083605,0
JO Baker,0.534883721,53.48837209,57.16666667
TJ Prest,1.026007802,102.6007802,46
JM De Caires,0.434027778,43.40277778,71
HOM Gouldstone,0.319634703,31.96347032,0
HD Ward,0.979166667,97.91666667,29
Jaskaran Singh (2),0,0,47.75
K L Shrijith,1.311111111,131.1111111,0
Ramandeep Singh,0.977272727,97.72727273,14
Dhrushant Soni,0.9375,93.75,34
BB Ghosh,1.095238095,109.5238095,0
Aditya Rout,1.222222222,122.2222222,0
Saahil Jain,1.012195122,101.2195122,0
Kartikeya Kak,0,0,14
Denish Das,0.843137255,84.31372549,0
Abhishek Thakuri,0.787878788,78.78787879,0
Pradeep Dadhe,0,0,62
RV Patel,1.264957265,126.4957265,33
RI Thakur,1.092307692,109.2307692,0
Akash Vasisht,1.272727273,127.2727273,4
Bhanu Pania,1.166666667,116.6666667,0
AA Barot,1.648044693,164.8044693,31
Siddhesh Wath,0.905660377,90.56603774,0
Arpit Gaud,1.375,137.5,0
S Sreesanth,0.448717949,44.87179487,27.53846154
Yogesh Tiwari,0.851351351,85.13513514,0
L Kishan Singha,1.088235294,108.8235294,21.33333333
Dippu Sangma,0.607142857,60.71428571,12.2
Anish Charak,0.744186047,74.41860465,20
Vikash Yadav,0.933333333,93.33333333,0
Amod Yadav,0.5,50,9.833333333
Rakesh Kumar,0,0,43
S Gani,1.136645963,113.6645963,0
Manvan Patel,0.5,50,14.4
Nazeeb Saiyed,1.016666667,101.6666667,42
Nabam Tempol,1,100,27
Sachin Kumar,1.090909091,109.0909091,71.5
Pratik Desai,2,200,28.33333333
Sankar Paul,0.91025641,91.02564103,12.75
Dhruv Jurel,1.476190476,147.6190476,0
KS Sharma,1.087591241,108.7591241,26
Sonu Yadav,0,0,17.5
Amlanjyoti Das,0.111111111,11.11111111,86
Nikhil Kohli,0,0,33
Chinta Gandhi,1,100,16.33333333
AL Menaria,1.098984772,109.8984772,31.66666667
M Dheeraj Kumar,1.588235294,158.8235294,0
Langlonyamba Meitan Keishangbam,0.850515464,85.05154639,14
Kumar Nyompu,0.75,75,0
Khrievitso Kense,0.5,50,20.5
Ankitkar Jaiswal,2,200,0
Aswin Crist,0,0,33.33333333
Gourav Choudhury,1.357142857,135.7142857,0
Pragnay Reddy,0.666666667,66.66666667,0
Rahul Buddhi,1.264,126.4,0
KR Kakade,1.206896552,120.6896552,11
Digvijay Rangi,1.242857143,124.2857143,24
AS Thakare,0,0,9.5
Rakesh Thakur,1,100,0
MR Raut,1.086956522,108.6956522,36
Atharva Ankolekar,1.139534884,113.9534884,24
Vignesh Kannan,0,0,39
Anuj Raj,0,0,8.111111111
Ajay Pradhan,0,0,17
Jayanta Sagatpam,0.866666667,86.66666667,0
Karnajit Yumnam,0.555555556,55.55555556,0
Dipayan Debbarma,0.764705882,76.47058824,0
Aaqib Khan,0,0,23
Avijit Singh,0.272727273,27.27272727,0
Puneet Kumar,0,0,0
Nawazul Munier,0.5,50,0
Qamran Iqbal,1,100,0
Erik Roy,1,100,0
Tarani Sa,0,0,27.5
V Vishal,0.875,87.5,0
Kunal Chandela,1.101123596,110.1123596,0
VG Arora,0.529411765,52.94117647,30.83333333
TR Dhillon,0.666666667,66.66666667,15
YV Rathod,1.161290323,116.1290323,0
Arjun Tendulkar,0.947368421,94.73684211,13.14285714
Lalith Mohan,0,0,80
Nongthombam Denin,0.933333333,93.33333333,0
Nabam Tatang,0.666666667,66.66666667,0
Nitesh Gupta,0,0,10
Arslan Khan,2.111111111,211.1111111,0
Joshua Ozukum,1.244094488,124.4094488,0
Hem Chetri,1.1,110,9
Yuvraj Singh (2),1.285714286,128.5714286,7.5
Aamir Aziz,0,0,21
Umran Malik,0.2,20,22.05882353
Ashish Rai,0,0,20
Bal Krishna,0,0,47
Kaif Ahmad,1.129032258,112.9032258,0
SSK Bal,1.166666667,116.6666667,0
AV Rajput,1.44,144,0
Sourabh Majumdar,0.428571429,42.85714286,8.25
Piyush Joshi,1.31372549,131.372549,0
Parivesh Dhar,0,0,26
VV More,1.444444444,144.4444444,0
Ranjeet Nikam,0.828571429,82.85714286,0
BS Sharma,1.4,140,0
Jonty Sidhu,1.615384615,161.5384615,0
A Badoni,1.255813953,125.5813953,5
Prathamesh Dake,0,0,7
Khawlhring Lalremruata,0.523809524,52.38095238,0
Darremsanga,0.4,40,0
Lalhma Chhuana,0.272727273,27.27272727,0
Gemson Singh,0.333333333,33.33333333,0
Kashif Daud,1.116883117,111.6883117,28.75
Ayesha Naseem,1.073033708,107.3033708,0
Saim Ayub,1.385135135,138.5135135,0
Salman Mirza,0,0,17.5
Ahmed Daniyal,0.5,50,31.5
Mohammad Wasim,1.085470085,108.5470085,23.46428571
Mohammad Imran (2),0,0,33.375
Shahnawaz Dhani,2.222222222,222.2222222,22.45454545
Abbas Afridi,1.333333333,133.3333333,19.72727273
Usman Khan (2),1.383763838,138.3763838,0
Qasim Akram,1.166666667,116.6666667,51
Khurram Shahzad (2),0.142857143,14.28571429,18.83333333
Abrar Ahmed,0.909090909,90.90909091,27.6
Arish Ali,0,0,15.75
Mohammad Umar,0.333333333,33.33333333,100
Muhammad Akhlaq,1.176470588,117.6470588,0
L Phiri,0.060606061,6.060606061,21
JG Bethell,0.684210526,68.42105263,36.77777778
AM Chakrapani,0.486486486,48.64864865,0
CG Benjamin,0.814419226,81.44192256,0
MS Johal,0.357142857,35.71428571,24.16666667
JA Turner,0.406779661,40.6779661,13.15384615
CR Marshall,0.617977528,61.79775281,0
NO Priestley,0.819672131,81.96721311,0
ML Revis,0.698492462,69.84924623,27.25
BJJ Wells,0.722543353,72.25433526,0
Rehan Ahmed,0.721982759,72.19827586,34.75
LPJ Kimber,0.781321185,78.13211845,23.8
FJ Heldreich,0,0,29.07142857
SJ Reingold,0.611111111,61.11111111,28.75
Kasey Aldridge,0.39119171,39.11917098,35.1875
S Baker,0.3125,31.25,18.42857143
M Montgomery,0.685254027,68.52540273,139
D Schadendorf,0.604938272,60.49382716,0
SG Budinger,1.060714286,106.0714286,13
J Banton,0.804878049,80.48780488,23
AC Lenham,0.376811594,37.68115942,55.25
L Doneathy,1.011904762,101.1904762,52.5
NMJ Reifer,0.795555556,79.55555556,0
AW Gorvin,0.421052632,42.10526316,33
SJ Young,0.465116279,46.51162791,0
W Luxton,0.922535211,92.25352113,0
EO Leonard,0.333333333,33.33333333,115
MD Wagstaff,0.706896552,70.68965517,0
NJH Kimber,0.795620438,79.5620438,35.25
JEK Rew,0.529844644,52.98446443,0
TL Greatwood,0.7,70,39.8
JR Sullivan,0.6,60,10.4
JS Rymell,0.715811966,71.58119658,0
F Singh,0.75,75,49.25
SIM King,0.523809524,52.38095238,0
JA Gordon,0.473684211,47.36842105,0
JJG Sales,0.455284553,45.52845528,66.8
GW Thomas,0.88172043,88.17204301,0
FS Middleton,0.65776699,65.77669903,0
TR Cornall,0.621359223,62.13592233,16.33333333
WEL Buttleman,0.988095238,98.80952381,0
BBA Geddes,0.654320988,65.43209877,0
TE Albert,1.080851064,108.0851064,0
EO Hooper,0,0,0
LD Hearne,0.43,43,0
T Murphy,0.484210526,48.42105263,30.81818182
TP Ward,0.393188854,39.31888545,0
B White,0.6,60,26.76190476
Abdul Malik,0,0,0
Abdul Wasi,0.071428571,7.142857143,0
Munir Ahmad,0.52173913,52.17391304,0
KNA Bandara,1.020512821,102.0512821,0
MJ Robbins,0.285714286,28.57142857,67
N Harvey,0.596153846,59.61538462,20.71428571
ML Kirk,0.333333333,33.33333333,0
Y Graves,0.578125,57.8125,23.5
M Home,0.503703704,50.37037037,0
KL Coppack,0.47761194,47.76119403,33.7
K Speed,0.823529412,82.35294118,0
P Davies,0,0,0
C Skelton,0.671875,67.1875,16.95238095
EF Telford,0.333333333,33.33333333,34
B Gammon,0,0,0
J Roberts,0,0,0
Emma Jones,1.434343434,143.4343434,14.4
KM Chathli,0.740291262,74.02912621,0
K Moore,0.944954128,94.49541284,13.81818182
J Groves,0.444444444,44.44444444,34.6
M Rogers,1.0625,106.25,0
S Smale,0.53030303,53.03030303,0
L Dobson,0.734265734,73.42657343,0
D Perrin,0.686915888,68.69158879,0
R MacDonald-Gay,0.779569892,77.95698925,13.44444444
CAE Hill,0.442857143,44.28571429,0
B Harmer,0.924731183,92.47311828,0
E Claridge,0.813953488,81.39534884,0
D Mullan,0.53125,53.125,0
R Slater,0.445544554,44.55445545,27.71428571
A Stonehouse,0.610294118,61.02941176,32
CM Green,0,0,25
G Potts,0.594594595,59.45945946,22.2
C Prathyusha,0.666666667,66.66666667,0
SD Bahadur,0,0,24.8
K Yadav,0,0,0
LM Jongwe,0.958990536,95.89905363,23.80851064
T Marumani,0.617391304,61.73913043,0
Sajid Khan,0.587301587,58.73015873,88.2
F Akankwasa,1.109375,110.9375,13.73333333
C Kyewuta,0.928571429,92.85714286,18.66666667
T Bukenya,0,0,37.66666667
R Trumpelmann,0.857142857,85.71428571,19.91891892
Shahab Alam,0,0,28.6
Aasif Sheikh,0.845541401,84.55414013,0
A Dutt,0.571428571,57.14285714,52
K Bhurtel,1.004319654,100.4319654,25.75
G Ford,0.873015873,87.3015873,0
M Ford,1.071428571,107.1428571,15.33333333
J Carty,0.714285714,71.42857143,25
S Lynch,0.888888889,88.88888889,0
DJ O'Halloran,0.642857143,64.28571429,16.25
J Wilson,1,100,23.5
LI Georgeson,1.263157895,126.3157895,9.25
M Frost,0.617647059,61.76470588,18.83333333
AR Frost,0.515625,51.5625,8
R MacBeth,0.82,82,11.66666667
G Hoey,0.931034483,93.10344828,10
T Mayes,1,100,19.5
TS Lawson,0.75,75,0
C Olphert,0.588235294,58.82352941,26.25
A Lister,1.171875,117.1875,0
A Canning,0.875,87.5,17
G Dempsey,0.808988764,80.8988764,25.75
Renuka Singh,0.333333333,33.33333333,18.70967742
J Mees,1.131034483,113.1034483,0
T Whiteman,1.025641026,102.5641026,0
J Barker,0.838095238,83.80952381,0
SJ Patel,0,0,16.75
Ali Waqar,0.571428571,57.14285714,25
P Taylor,0,0,15.66666667
TC Barker,1.156097561,115.6097561,0
N Wijesekera,0.911111111,91.11111111,0
Mirza Ahsan,1.693069307,169.3069307,0
Jaweed Sadran,1.36,136,14
Sahel Zadran,1.433333333,143.3333333,17.85714286
M Simpson-Parker,1.048192771,104.8192771,0
S Sengupta,1.285714286,128.5714286,33.66666667
S Davizi,1.521613833,152.1613833,41.5
Atif Kamal,0.95,95,14.28571429
Hilal Ahmad,0.25,25,0
EB Knowles,0.93877551,93.87755102,0
S Grover,1.666666667,166.6666667,0
Umair Tariq,0.642857143,64.28571429,35
O Asika,0.295454545,29.54545455,0
A Igbobie,0.285714286,28.57142857,0
J Efosa,0.291666667,29.16666667,14.11111111
J Kgang,0.303030303,30.3030303,0
L Idambo,0.888888889,88.88888889,13.36363636
T Motlhabaphuti,0.166666667,16.66666667,12
M Idambo,0,0,22.25
B Murekatete,0,0,14.8
S Ingabire,0.397058824,39.70588235,11.625
E Van Zyl,0.60952381,60.95238095,0
C Uwamahoro,1.206896552,120.6896552,0
D Mukarurangwa,0.592592593,59.25925926,0
S Juma,0.86407767,86.40776699,0
S Uwera,0.640625,64.0625,0
M Gorases,0.587301587,58.73015873,15
S Gasteratos,0.571428571,57.14285714,7.4
Asrar Ahmed,0.847826087,84.7826087,43
Taranjeet Singh,1.447368421,144.7368421,16.28571429
Aslam Mohammad,1.355555556,135.5555556,16
S Siriotis,0,0,0
GC Galanis,1.833333333,183.3333333,13.83333333
T Zotos,0.5,50,9.5
Arsalan Ahmed,0.666666667,66.66666667,19
Syed Amanullah,0.785714286,78.57142857,7
A Manousis,0,0,24.5
AS Mehmi,1.333333333,133.3333333,25
LA Dunbar,1.622222222,162.2222222,0
V Zimonjic,1.239130435,123.9130435,13.6
NR Johns-Wickberg,0.80952381,80.95238095,14.2
M Sarenac,0.75,75,11.33333333
A Djorovic,0.5,50,99
MR Dorgan,0.444444444,44.44444444,0
Apon Mustafizur,0,0,0
BJ Davidson,0.166666667,16.66666667,0
WAE Burton,1.813186813,181.3186813,7.666666667
J Reb,0.863636364,86.36363636,0
B Ivanov,0.5,50,0
H Lakov,0.848039216,84.80392157,23.13333333
J Albin,0.801886792,80.18867925,51.25
N Zimonjic,1.266666667,126.6666667,25
Waqar Abbasi,0,0,29
G Manan,1.454545455,145.4545455,0
C Isaac,0,0,22.33333333
VP Thamotharam,1.538834951,153.8834951,19
Hadisullah Tarakhel,1.606557377,160.6557377,0
Washeem Abbas,1.416666667,141.6666667,10.5
Bilal Muhammad,1.85,185,14
NSK Mehta,0.333333333,33.33333333,18.5
A Bishnoi,0.5,50,21
B Arora,0.894736842,89.47368421,33
Amar Sharma,0.50877193,50.87719298,30.23076923
SSM Stanislaus,1.005714286,100.5714286,0
HS Gericke,1.572916667,157.2916667,0
Ravinder Singh,0.473684211,47.36842105,0
N Khanna,1.307692308,130.7692308,0
Zeeshan Khan,0.868852459,86.8852459,0
B Niaz,0.2,20,4.666666667
Haroon Mughal,0.25,25,0
Saqlain Ali,0.333333333,33.33333333,0
B Maes Loch,0.4,40,6.833333333
E Chance,0.272727273,27.27272727,0
PC McGeown,0.341463415,34.14634146,21
AC Brodin,0.28,28,17
J King,0.267175573,26.71755725,0
E Brelivet,0.12,12,0
TE Britton,0.186046512,18.60465116,0
M Marchello,0.153846154,15.38461538,0
M Cargouet,0.076923077,7.692307692,0
C Breteche,0.111111111,11.11111111,7
I van der Woning,0.136363636,13.63636364,53
E Falconer,1.444444444,144.4444444,49.66666667
R Johnston,1.017985612,101.7985612,15.22222222
L Mills,0.6,60,19.38461538
R McKenna,1.2,120,83
E Johnston,1.219298246,121.9298246,0
K Peterson,0.555555556,55.55555556,19.2
BL Couch,0,0,24
DR Drew,0.484146341,48.41463415,0
T Kelly,0.778135048,77.81350482,0
XA Crone,0,0,30.5
P Rowe,0.5,50,0
W Prestwidge,1.642857143,164.2857143,17
S McGiffin,0.833333333,83.33333333,0
PG Dooley,0.590909091,59.09090909,15.1
CJM Sabburg,0.527777778,52.77777778,0
J Kann,0,0,40
JM James,0.666666667,66.66666667,0
G Motie,0.468085106,46.80851064,23
KSA McKenzie,0.906976744,90.69767442,0
LJA Julien,0.653846154,65.38461538,0
K Alleyne,0,0,12.25
CJ Rocchiccioli,0.848739496,84.87394958,27.53846154
B Nikitaras,0.371875,37.1875,0
JS Buckingham,0.244444444,24.44444444,26.81818182
R Hackney,0.340175953,34.01759531,0
N Radhakrishnan,0,0,29
CL McClure,0.875,87.5,42.5
T Wyllie,0.393574297,39.35742972,0
TI Hinley,0.575757576,57.57575758,0
SD Bates,0,0,0
Bilal Safdar,0.907894737,90.78947368,5.666666667
D Abeyrathna,0.648,64.8,0
Ghulam Ahmadi,1.214285714,121.4285714,20
Usman Arif (2),2.020833333,202.0833333,6.5
Vinay Ravi,1.34375,134.375,16.2
SVE Bharathi,0.222222222,22.22222222,9.6
Sher Sahak,1.516778523,151.6778523,8.75
Ahmadullah Shinwari,0.666666667,66.66666667,11.16666667
Rahmatullah Mangal,1,100,12.5
Dawood Ahmadzai,0.5,50,28.33333333
Junaid Mehmood,0.166666667,16.66666667,0
Wahidullah Sahak,1.01,101,28.5
Virk Ali,1.545454545,154.5454545,0
DA Blignaut,1.054421769,105.4421769,11.88235294
Nooruddin Mujadady,1.333333333,133.3333333,37.66666667
HA Jackson,0.695121951,69.51219512,0
Mustafa Omer,0.363636364,36.36363636,0
S Santhirakumaran,0.677419355,67.74193548,0
Talha Khan,0.963190184,96.3190184,0
Ibrahim Jabarkhel,0,0,15
Ahmadschah Ahmadzai,0,0,12
C Chatonzwa,0.555555556,55.55555556,18.5
A Mazvishaya,0.40625,40.625,19.2
Hassan Mehmood,0.64516129,64.51612903,5.5
Qudratullah Mir Afzail,0.666666667,66.66666667,37
O Gholami,0,0,23.66666667
L Karlsson,0.964285714,96.42857143,10.5
Lemar Momand,0.444444444,44.44444444,28
Surya Anand,0.797653959,79.76539589,14.25
Baz Aybui,0.5,50,16.71428571
R Gowthaman,0.939393939,93.93939394,0
Lucky Ali,0.806818182,80.68181818,13.57142857
Dipanjan Dey,1.418918919,141.8918919,0
W Boshoff,0.5625,56.25,0
J Shaju,0.25,25,31.66666667
L Bruce,1.07184466,107.184466,70
Amir Zaib,1.270676692,127.0676692,30
Azhar Andani,1.327160494,132.7160494,0
Sirajullah Khadim,0.931818182,93.18181818,19.66666667
Amandeep Singh,1.653061224,165.3061224,9.833333333
G Chaturvedi,1.1,110,0
M Stoman,3,300,0
Devender Singh,1.02919708,102.919708,0
K Irakoze,0.75,75,13.66666667
M Akayezu,0.842105263,84.21052632,10.38888889
Amoluk Singh,1.072463768,107.2463768,20
W Niyitanga,1.017094017,101.7094017,0
P Vekaria,1.185185185,118.5185185,24.66666667
TK Joseph,1.132075472,113.2075472,0
KF Bakiweyem,0.484848485,48.48484848,0
S Samal,1.59375,159.375,0
Naveed Shahid,1.714285714,171.4285714,21
Raaz Mohammad,0.785714286,78.57142857,19.71428571
Amjad Sher,1.462686567,146.2686567,11.46666667
Imal Zuwak,0.692307692,69.23076923,0
CS Fraser,0.56097561,56.09756098,14.875
KV Morea,0.72972973,72.97297297,16.8
CN Greaves,0.792156863,79.21568627,33.875
KH Prajapati,0.72755418,72.75541796,0
T Rodriguez,0.2,20,0
LM Aramas,0.222222222,22.22222222,0
I Vrignaud,0.111111111,11.11111111,0
Vraj Patel,0.166666667,16.66666667,15.61111111
P Aho,1.108695652,110.8695652,11
Mustapha Yusuf,0.888888889,88.88888889,26.66666667
Mohameed Taiwo,0.466666667,46.66666667,68
P Koech,0,0,6.25
P Useni,0.90625,90.625,16.90909091
O Isesele,0,0,40
RA Abolarin,1.272727273,127.2727273,16.25
C Rumistrzewicz,0.4375,43.75,10.375
H Srinivasan,0.545454545,54.54545455,0
Farial Zia Safdar,0,0,8
S Raveendrakumar,0.210526316,21.05263158,0
Pooja Kumari,0,0,8
S Elmsjoo,0,0,4.25
A Dastgir,0,0,0
N Kayani,0,0,4
S Jadhav,1,100,0
AS Gorad,0.235294118,23.52941176,0
S Devata,0,0,1.5
Mutaiba Ansar,0.142857143,14.28571429,0
RG Somashekhar,0,0,13
Hina Hussain,0,0,5
DS Gamage,0,0,0
G Shukla,0,0,28.33333333
HR Ponja,0,0,0
OC Moiane,0.75,75,0
TJE Chiracheque,0.40625,40.625,0
AL Mangue,0,0,64
I Alumo,1.166666667,116.6666667,12.09090909
Ntombizonke MKhatshwa,0.090909091,9.090909091,19.33333333
W Ginindza,0,0,52.5
N Khumalo,0,0,36.33333333
S Mabuza,0,0,33.66666667
Chinyenum George,0.6,60,12
R Kassim,0.5,50,8
F Pessima,0.630434783,63.04347826,15
SF Jerome,0.487179487,48.71794872,7
MI Shakim,1.666666667,166.6666667,0
LM Massawe,0.875,87.5,0
D Dlamini,0.2,20,65
Ntombizodwa Mkhatshwa,0,0,0
N Gwebu,0.6,60,0
AAM Eliane,0.137931034,13.79310345,0
MLN Sissako,0.733333333,73.33333333,0
CI Manidom,0.25,25,0
MFD Douma,0.1875,18.75,0
DLN Kenfack,0.185185185,18.51851852,0
MSN Ekani,0.55,55,0
BMA Mbida,0.512195122,51.2195122,0
MSF Tedjui,0.363636364,36.36363636,0
M Turay,0.388888889,38.88888889,4.5
TMA Leslie,0.363636364,36.36363636,0
ME Bessala,0.181818182,18.18181818,0
JAN Ngono,0.125,12.5,0
MA Swedy,1.432432432,143.2432432,0
N Magagula,0,0,31
N Gwanzura,0.704545455,70.45454545,0
P Malemikia,0.8,80,13.14285714
MH Ushanga,0.565217391,56.52173913,16
AA Paradkar,0.9375,93.75,0
SJ Modani,0.708092486,70.80924855,0
Bikram Sob,0.5,50,18
Ayan Khan,0.671974522,67.19745223,23.66666667
DOD Rikhi,0.5,50,0
K Phillip,0,0,40.33333333
Gulsan Jha,0.785234899,78.52348993,43.33333333
PD Macchi,0.757575758,75.75757576,0
S Periyalwar,0.940298507,94.02985075,0
KD Mehta,0,0,10
M Kadyan,1.03030303,103.030303,16.85714286
A Halbhavi,0.5,50,0
Ali Yalmaz,1,100,35.33333333
Khaibar Deldar,0.862068966,86.20689655,24.25
AG Weligamage,0.742857143,74.28571429,32.66666667
Zeeshan Kukikhel,1.265306122,126.5306122,23.83333333
HV Mandhyan,0.830985915,83.09859155,19.91666667
Abhijeet Ahuja,0.823529412,82.35294118,0
A Kheterpal,0.985915493,98.5915493,26.57142857
V Hristov,0.555555556,55.55555556,0
B George,1.115384615,111.5384615,43
Omar Rassol,1.363636364,136.3636364,35.75
SA Mohandas,1.111111111,111.1111111,22.5
A Manepalli,0.5,50,0
A Nanda,0.333333333,33.33333333,44
A Dhingra,0,0,15
M Mangru,0.392857143,39.28571429,3.333333333
K Mishara,0.25,25,0
J Liyanage,0.391304348,39.13043478,0
Yasir Mehmood,1.03030303,103.030303,10.75
Moshiur Rahman,0.4375,43.75,0
M Vaik,0.563636364,56.36363636,0
Ali Masood,0.990990991,99.0990991,26.5
Waqar Ali,1,100,12
T Cross,0.454545455,45.45454545,0
Gurpratap Singh,1.104166667,110.4166667,9.714285714
T Filer,0.705882353,70.58823529,4.5
NK Tiwari,0.866197183,86.61971831,17
Qasim Anwar,0.5,50,13.33333333
Maidul Islam,0.888888889,88.88888889,0
MMR Obili,0.5,50,27.33333333
Tejwinder Singh,2.103448276,210.3448276,12.8
S Hook,0.782608696,78.26086957,0
Habib Khan,0.989130435,98.91304348,5.75
Ayush Ummat,0,0,0
Ali Raza,1.210526316,121.0526316,0
Zeeshan Sarwar,1.486111111,148.6111111,0
S Austin,0.928571429,92.85714286,0
CPPM Sadun,0.865168539,86.51685393,21
C Smith,0,0,23.33333333
ADL Stokoe,0,0,21.66666667
R Mazumder,1.182692308,118.2692308,0
Ashraful Shuvo,0.583333333,58.33333333,0
D Jansen,0.87254902,87.25490196,56
Ashish Rana,0.625,62.5,0
R Brar,0,0,0
BLCS Kumara,0.6,60,0
K Vislapuu,0.25,25,20
Waseem Muhammad,1.118683002,111.8683002,26.5
Akif Raja,0,0,28.88888889
B Sai Sudharsan,1.205,120.5,0
A Palkar,1,100,26
Amit Yadav,0.333333333,33.33333333,16.5
Ishaan Gadekar,1.12,112,0
Bikash K Rout,1.5,150,11
Karan Lal,0.428571429,42.85714286,11
Mohit Avasthi,0,0,19.875
Tanush Kotian,1.129032258,112.9032258,43.66666667
Ansh Patel,1.5,150,28
Shashwat Rawat,0,0,0
Shubham Arora,1.290322581,129.0322581,0
Bipin Saurabh,1.141935484,114.1935484,0
Sharafuddeen,0.428571429,42.85714286,56
Jay Gohil,1.230769231,123.0769231,0
Abhishek Goswami,0.666666667,66.66666667,0
Parmesh Vaidik,0,0,36
Jagjit Singh,1.666666667,166.6666667,83
Bhagmender Lather,0.333333333,33.33333333,20.66666667
Madhav Kaushik,0.923076923,92.30769231,0
Shivank Vashisth,0.5,50,18.2
Deepak Punia,1.064516129,106.4516129,55
Priyansh Arya,1.055555556,105.5555556,0
RB Bishnoi Jr,1,100,11.75
Bikramkumar Das,1.06043956,106.043956,0
Sumit Singh,1.333333333,133.3333333,23.5
Samit Gohel,0.947368421,94.73684211,0
Codanda Ajit Karthik,1.125,112.5,13.8
Amit Ali,1.105263158,110.5263158,14
Md Saptula,0.333333333,33.33333333,60
Kranthi Kumar,0.7,70,37.66666667
Ram Gurung,0.777777778,77.77777778,32
Chirag Khurana,1.363636364,136.3636364,15.66666667
U Kaul,1.04,104,0
Sunil Yadav,0.8,80,27
Sanvir Singh,1.941176471,194.1176471,22.5
Bharat Sharma,0.740740741,74.07407407,16.16666667
Raghu Sharma,0,0,19
Vidyadhar Patil,0,0,53
Abhisek Das,1.00952381,100.952381,0
Sudip Chatterjee,1.12745098,112.745098,0
AS Bedi,2.333333333,233.3333333,0
Lekhaz Reddy,2.6,260,0
Nithish Kumar Reddy,1.088888889,108.8888889,0
Het Patel,1.153846154,115.3846154,0
Yashaswi Rishav,0.813559322,81.3559322,0
Unnikrishnan Manukrishnan,1.2,120,19.4
Himalaya Barad,1.083333333,108.3333333,0
Shivam Sharma (2),0,0,13.5
Kunal Mahajan,0.888888889,88.88888889,0
Liyan Khan,0.529411765,52.94117647,0
Abhinav Srivastava,0.25,25,0
Techi Sonam,0.5,50,0
Vipin Dhaka,1,100,0
Remruatdika Ralte,0.6,60,21
Iqlas Naha,0,0,0
J Kousik,0.666666667,66.66666667,16
Ramachandran Ragupathy,0.864864865,86.48648649,0
